Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2018,4,NJ,99999,Adjustment 2018,Final,,2.819,3.555,9.672,.,16.046,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.819,3.555,9.672,.,16.046,.,.,.,.,.,.,.,.,.,.
2018,4,NM,3287,"Central Valley Elec Coop, Inc",Final,AC,0.078,.,.,.,0.078,13,.,.,.,13,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.820,.,.,.,2.820,0.001,.,.,.,0.001,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.079,NM,NM,0.000,0.079,14,0,0,0,14,2.820,0.000,0.000,0.000,2.820
2018,4,NM,5701,El Paso Electric Co,Final,AC,14.181,3.850,0.000,0.000,18.031,"2,778",124,0,0,"2,902",0.105,0.000,0.000,0.000,0.105,17,0,0,0,17,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,782.649,50.076,0.000,0.000,832.725,0.009,0.006,0.000,0.000,0.015,4,2,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,14.190,3.856,NM,0.000,18.046,"2,782",126,0,0,"2,908",782.649,50.076,0.000,0.000,832.725
2018,4,NM,6204,City of Farmington - (NM),Final,AC,0.507,0.111,0.000,0.000,0.618,105,14,0,0,119,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,61.926,9.945,0.000,0.000,71.871,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.507,0.111,NM,0.000,0.618,105,14,0,0,119,61.926,9.945,0.000,0.000,71.871
2018,4,NM,11204,Los Alamos County,Final,DC,0.545,.,.,.,0.545,113,.,.,.,113,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0,.,.,.,0,10.200,.,.,.,10.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.545,NM,NM,0.000,0.545,113,0,0,0,113,10.200,0.000,0.000,0.000,10.200
2018,4,NM,15473,Public Service Co of NM,Final,DC,70.510,46.690,0.000,0.000,117.200,"12,756",580,0,0,"13,336",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.015,0.000,0.000,0.024,3,3,0,0,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,70.519,46.705,NM,0.000,117.224,"12,759",583,0,0,"13,342",0.000,0.000,0.000,0.000,0.000
2018,4,NM,17718,Southwestern Public Service Co,Final,DC,0.567,7.006,0.546,0.000,8.119,61,85,3,0,149,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.567,7.006,0.546,0.000,8.119,61,85,3,0,149,0.000,0.000,0.000,0.000,0.000
2018,4,NM,99999,Adjustment 2018,Final,,-3.774,-5.936,-0.095,0.000,-9.805,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-3.774,-5.936,-0.095,0.000,-9.805,.,.,.,.,.,.,.,.,.,.
2018,4,NV,2008,City of Boulder City - (NV),Final,DC,0.076,0.338,0.000,0.000,0.414,15,4,0,0,19,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.076,0.338,NM,0.000,0.414,15,4,0,0,19,0.000,0.000,0.000,0.000,0.000
2018,4,NV,13073,"Mt Wheeler Power, Inc",Final,AC,0.026,0.115,.,.,0.141,4,4,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,1.700,1.900,.,.,3.007,.,0.011,.,.,0.011,.,1,.,.,1,.,0.051,.,.,0.051,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.026,0.126,NM,0.000,0.152,4,5,0,0,9,1.700,1.951,0.000,0.000,3.651
2018,4,NV,13407,Nevada Power Co,Final,AC,163.002,24.844,12.222,.,200.068,"25,123",382,80,.,"25,585",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.021,0.008,0.002,.,0.031,4,1,1,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,163.023,24.852,12.224,0.000,200.099,"25,127",383,81,0,"25,591",0.000,0.000,0.000,0.000,0.000
2018,4,NV,17166,Sierra Pacific Power Co,Final,AC,12.759,29.155,0.819,0.000,42.733,"2,603",373,5,0,"2,981",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.325,9.786,0.097,0.000,10.208,40,81,1,0,122,0.000,0.000,0.000,0.000,0.000,0.050,0.108,0.050,0.000,0.208,1,2,1,0,4,0.000,0.000,0.000,0.000,0.000,13.134,39.049,0.966,0.000,53.149,"2,644",456,7,0,"3,107",0.000,0.000,0.000,0.000,0.000
2018,4,NV,19840,"Valley Electric Assn, Inc",Final,AC,1.790,0.120,.,.,1.910,203,15,.,.,218,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,237.000,6.000,.,.,243.000,0.022,0.002,.,.,0.024,10,1,.,.,11,2.544,0.004,.,.,2.548,0.050,0.006,.,.,0.056,8,1,.,.,9,5.395,0.000,.,.,5.395,1.862,0.128,NM,0.000,1.990,221,17,0,0,238,244.939,6.004,0.000,0.000,250.943
2018,4,NV,99999,Adjustment 2018,Final,,0.605,-0.033,0.000,0.000,0.572,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.605,-0.033,NM,0.000,0.572,.,.,.,.,.,.,.,.,.,.
2018,4,NY,3249,Central Hudson Gas & Elec Corp,Final,AC,71.440,18.824,.,.,90.264,"7,695",458,.,.,"8,153",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.143,0.016,.,.,0.159,13,2,.,.,15,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,71.583,18.840,NM,0.000,90.423,"7,708",460,0,0,"8,168",0.000,0.000,0.000,0.000,0.000
2018,4,NY,4226,Consolidated Edison Co-NY Inc,Final,AC,110.920,61.253,0.000,0.000,172.173,"17,922","1,360",0,0,"19,282",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,6.658,0.000,0.000,6.658,0,46,0,0,46,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.000,0.000,0.143,0,6,0,0,6,0.000,0.000,0.000,0.000,0.000,0.133,10.703,0.000,0.000,10.836,18,26,0,0,44,0.000,0.000,0.000,0.000,0.000,111.053,78.757,NM,0.000,189.810,"17,940","1,438",0,0,"19,378",0.000,0.000,0.000,0.000,0.000
2018,4,NY,11171,Long Island Power Authority,Final,AC,264.224,48.841,.,.,313.065,"40,573","1,174",.,.,"41,747",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.356,.,.,0.380,5,16,.,.,21,.,.,.,.,0.000,.,4.133,.,.,4.133,.,15,.,.,15,.,.,.,.,0.000,264.248,53.330,NM,0.000,317.578,"40,578","1,205",0,0,"41,783",0.000,0.000,0.000,0.000,0.000
2018,4,NY,13511,New York State Elec & Gas Corp,Final,AC,44.965,63.276,.,.,108.241,"6,139",764,.,.,"6,903",.,.,.,.,0.000,.,.,.,.,0,0.403,24.957,.,.,25.360,36,122,.,.,158,.,.,.,.,0.000,0.633,0.755,.,.,1.388,74,24,.,.,98,.,.,.,.,0.000,0.300,10.897,.,.,11.197,29,25,.,.,54,.,.,.,.,0.000,46.301,99.885,NM,0.000,146.186,"6,278",935,0,0,"7,213",0.000,0.000,0.000,0.000,0.000
2018,4,NY,13573,Niagara Mohawk Power Corp.,Final,AC,114.810,181.340,8.320,.,304.470,"16,293","1,664",20,.,"17,977",.,.,.,.,0.000,.,.,.,.,0,.,0.590,.,.,0.590,.,4,.,.,4,.,.,.,.,0.000,2.360,3.220,0.150,.,5.730,191,55,2,.,248,.,.,.,.,0.000,0.040,13.480,0.680,.,14.200,15,35,2,.,52,.,.,.,.,0.000,117.210,198.630,9.150,0.000,324.990,"16,499","1,758",24,0,"18,281",0.000,0.000,0.000,0.000,0.000
2018,4,NY,14154,Orange & Rockland Utils Inc,Final,AC,43.212,9.760,3.228,0.000,56.200,"6,071",129,4,0,"6,204",0.118,0.000,0.000,0.000,0.118,17,0,0,0,17,0.175,8.082,0.000,0.000,8.257,19,16,0,0,35,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.012,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.020,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,43.387,17.874,3.228,0.000,64.489,"6,090",148,4,0,"6,242",0.000,0.000,0.000,0.000,0.000
2018,4,NY,16183,Rochester Gas & Electric Corp,Final,AC,7.887,12.342,.,.,20.229,"1,135",136,.,.,"1,271",.,.,.,.,0.000,.,.,.,.,0,0.072,22.691,.,.,22.763,11,298,.,.,309,.,.,.,.,0.000,0.074,0.880,.,.,0.954,13,5,.,.,18,.,.,.,.,0.000,0.222,.,.,.,0.222,15,.,.,.,15,.,.,.,.,0.000,8.255,35.913,NM,0.000,44.168,"1,174",439,0,0,"1,613",0.000,0.000,0.000,0.000,0.000
2018,4,NY,61823,"Greenskies Renewable Energy, LLC",Final,DC,.,14.510,.,.,14.510,.,23,.,.,23,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,14.510,NM,0.000,14.510,0,23,0,0,23,0.000,0.000,0.000,0.000,0.000
2018,4,NY,99999,Adjustment 2018,Final,,0.059,-2.531,0.025,.,-2.447,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.059,-2.531,0.025,.,-2.447,.,.,.,.,.,.,.,.,.,.
2018,4,OH,3542,Duke Energy Ohio Inc,Final,AC,3.980,13.490,.,.,17.470,671,168,.,.,839,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.032,0.041,.,.,0.073,7,2,.,.,9,.,.,.,.,0.000,.,3.572,.,.,3.572,.,8,.,.,8,.,.,.,.,0.000,4.012,17.103,NM,0.000,21.115,678,178,0,0,856,0.000,0.000,0.000,0.000,0.000
2018,4,OH,3755,Cleveland Electric Illum Co,Final,AC,1.564,5.375,0.721,0.000,7.660,259,84,7,0,350,0.000,0.000,0.000,0.000,0.000,0,0,0,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.021,2.735,1.225,0.000,3.981,5,15,2,0,22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.585,8.110,1.946,0.000,11.641,264,99,9,0,372,0.000,0.000,0.000,0.000,0.000
2018,4,OH,4922,Dayton Power & Light Co,Final,AC,1.974,6.490,.,.,8.464,304,65,.,.,369,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.153,0.133,.,.,0.286,24,7,.,.,31,.,.,.,.,0.000,.,0.575,.,.,0.575,.,1,.,.,1,.,.,.,.,0.000,2.127,7.198,NM,0.000,9.325,328,73,0,0,401,0.000,0.000,0.000,0.000,0.000
2018,4,OH,13998,Ohio Edison Co,Final,AC,3.618,13.485,0.040,0.000,17.143,460,120,2,0,582,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.764,1.783,1.050,0.000,3.597,73,34,3,0,110,0.000,0.000,0.000,0.000,0.000,0.000,0.915,0.000,0.000,0.915,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000,4.382,16.183,1.090,0.000,21.655,533,158,5,0,696,0.000,0.000,0.000,0.000,0.000
2018,4,OH,14006,Ohio Power Co,Final,AC,7.916,28.165,1.207,0.000,37.288,"1,088",275,24,0,"1,387",0.223,0.013,0.000,0.000,0.236,37,3,0,0,40,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,470.127,805.229,23.335,0.000,"1,298.691",0.338,2.249,18.233,0.000,20.820,59,23,5,0,87,9.262,95.161,"1,156.800",0.000,"1,261.223",0.000,4.302,2.500,0.000,6.802,0,8,2,0,10,0.000,0.000,0.000,0.000,0.000,8.254,34.716,21.940,0.000,64.910,"1,147",306,31,0,"1,484",479.389,900.390,"1,180.135",0.000,"2,559.914"
2018,4,OH,18997,The Toledo Edison Co,Final,AC,0.616,9.836,1.864,0.000,12.316,81,66,3,0,150,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,.,0.000,0.273,3.345,0.000,0.000,3.618,41,20,0,0,61,0.000,0.000,0.000,0.000,0.000,0.000,0.780,0.000,0.000,0.780,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000,0.889,13.961,1.864,0.000,16.714,122,90,3,0,215,0.000,0.000,0.000,0.000,0.000
2018,4,OH,99999,Adjustment 2018,Final,,4.791,4.794,0.518,.,10.103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.791,4.794,0.518,.,10.103,.,.,.,.,.,.,.,.,.,.
2018,4,OK,5860,Empire District Electric Co,Final,DC,.,0.005,.,.,0.005,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,0.005,NM,0.000,0.005,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2018,4,OK,13734,Northeast Oklahoma Electric Co,Final,AC,0.162,0.045,0.000,0.000,0.207,36,4,0,0,40,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,9.766,6.093,0.000,0.000,15.859,0.015,0.000,0.000,0.000,0.015,2,0,0,0,2,0.602,0.000,0.000,0.000,0.602,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.177,0.045,NM,0.000,0.222,38,4,0,0,42,10.368,6.093,0.000,0.000,16.461
2018,4,OK,14062,Oklahoma Electric Coop Inc,Final,AC,0.406,0.035,.,.,0.441,64,2,.,.,66,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.083,.,.,.,0.083,24,.,.,.,24,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.489,0.035,NM,0.000,0.524,88,2,0,0,90,0.000,0.000,0.000,0.000,0.000
2018,4,OK,14063,Oklahoma Gas & Electric Co,Final,AC,1.770,1.245,0.000,0.000,3.015,374,47,0,0,421,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,1.929,0.591,0.000,0.000,2.520,901,33,0,0,934,0.000,0.000,0.000,0.000,0.000,0.142,0.533,0.000,0.000,0.675,22,10,0,0,32,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,3.841,2.369,NM,0.000,6.210,"1,297",90,0,0,"1,387",0.000,0.000,0.000,0.000,0.000
2018,4,OK,15474,Public Service Co of Oklahoma,Final,AC,0.608,0.381,0.000,0.000,0.989,130,20,0,0,150,0.064,0.000,0.000,0.000,0.064,11,0,0,0,11,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,27.666,7.789,0.000,0.000,35.455,0.058,0.047,0.000,0.000,0.105,10,5,0,0,15,1.196,0.240,0.000,0.000,1.436,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.666,0.428,NM,0.000,1.094,140,25,0,0,165,28.862,8.029,0.000,0.000,36.891
2018,4,OK,19785,Verdigris Valley Elec Coop Inc,Final,AC,0.165,.,.,.,0.165,23,.,.,.,23,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.165,NM,NM,0.000,0.165,23,0,0,0,23,0.000,0.000,0.000,0.000,0.000
2018,4,OK,99999,Adjustment 2018,Final,,0.707,0.107,.,.,0.814,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.707,0.107,.,.,0.814,.,.,.,.,.,.,.,.,.,.
2018,4,OR,6022,City of Eugene - (OR),Final,AC,3.573,1.417,.,.,4.990,589,77,.,.,666,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.573,1.417,NM,0.000,4.990,589,77,0,0,666,0.000,0.000,0.000,0.000,0.000
2018,4,OR,9191,Idaho Power Co,Final,DC,0.239,0.155,0.684,.,1.078,29,8,9,.,46,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.241,0.155,0.684,0.000,1.080,30,8,9,0,47,0.000,0.000,0.000,0.000,0.000
2018,4,OR,14354,PacifiCorp,Final,DC,27.294,28.061,3.936,0.000,59.291,"5,492",694,162,0,"6,348",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.078,0.087,0.000,0.000,0.165,18,9,0,0,27,.,.,.,.,0.000,0.136,1.791,0.000,0.000,1.927,8,14,0,0,22,.,.,.,.,0.000,27.508,29.939,3.936,0.000,61.383,"5,518",717,162,0,"6,397",0.000,0.000,0.000,0.000,0.000
2018,4,OR,15248,Portland General Electric Co,Final,DC,43.079,19.413,6.061,.,68.553,"8,121",468,43,.,"8,632",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.289,0.382,.,.,0.671,31,11,.,.,42,.,.,.,.,0.000,0.008,0.156,2.510,.,2.674,1,5,4,.,10,.,.,.,.,0.000,43.376,19.951,8.571,0.000,71.898,"8,153",484,47,0,"8,684",0.000,0.000,0.000,0.000,0.000
2018,4,OR,18260,Surprise Valley Electrification,Final,AC,0.015,0.015,0.000,0.000,0.030,1,1,0,0,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.015,NM,0.000,0.030,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000
2018,4,OR,28541,Clatskanie Peoples Util Dist,Final,DC,0.007,.,.,.,0.007,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,0.010,NM,NM,0.000,0.010,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2018,4,OR,40437,Emerald People's Utility Dist,Final,DC,0.580,0.229,.,.,0.809,119,22,.,.,141,.,.,.,.,0.000,.,.,.,.,0,0.042,.,.,.,0.042,77,.,.,.,77,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.622,0.229,NM,0.000,0.851,196,22,0,0,218,0.000,0.000,0.000,0.000,0.000
2018,4,OR,99999,Adjustment 2018,Final,,-8.536,-6.891,-1.616,0.000,-17.043,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.007,.,.,.,-0.007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-8.543,-6.891,-1.616,0.000,-17.051,.,.,.,.,.,.,.,.,.,.
2018,4,PA,3597,Citizens Electric Co - (PA),Final,AC,0.139,0.570,0.150,0.000,0.859,22,6,2,0,30,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.139,0.570,0.150,0.000,0.859,22,6,2,0,30,0.000,0.000,0.000,0.000,0.000
2018,4,PA,5487,Duquesne Light Co,Final,AC,13.680,3.820,1.365,.,18.865,"2,080",79,3,.,"2,162",.,.,.,.,0.000,.,.,.,.,0,0.042,0.481,.,.,0.523,3,5,.,.,8,.,.,.,.,0.000,0.067,0.024,.,.,0.091,13,4,.,.,17,.,.,.,.,0.000,.,0.065,.,.,0.065,.,1,.,.,1,.,.,.,.,0.000,13.789,4.390,1.365,0.000,19.544,"2,096",89,3,0,"2,188",0.000,0.000,0.000,0.000,0.000
2018,4,PA,12390,Metropolitan Edison Co,Final,AC,26.428,14.905,4.870,0.000,46.203,"2,933",226,12,0,"3,171",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.110,0.102,0.000,0.000,0.212,23,2,0,0,25,0.000,0.000,0.000,0.000,0.000,0.007,1.063,3.650,0.000,4.720,3,5,3,0,11,0.000,0.000,0.000,0.000,0.000,26.545,16.070,8.520,0.000,51.135,"2,959",233,15,0,"3,207",0.000,0.000,0.000,0.000,0.000
2018,4,PA,14711,Pennsylvania Electric Co,Final,AC,3.563,2.346,0.000,0.000,5.909,456,65,0,0,521,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.092,0.000,0.000,0.000,0.092,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000,0.164,0.059,0.000,0.000,0.223,35,11,0,0,46,0.000,0.000,0.000,0.000,0.000,0.000,1.334,2.610,0.000,3.944,0,8,2,0,10,0.000,0.000,0.000,0.000,0.000,3.819,3.739,2.610,0.000,10.168,498,84,2,0,584,0.000,0.000,0.000,0.000,0.000
2018,4,PA,14715,PPL Electric Utilities Corp,Final,AC,45.905,59.855,12.212,.,117.972,"5,787",589,50,.,"6,426",.,.,.,.,0.000,.,.,.,.,0,0.639,11.700,.,.,12.339,33,99,.,.,132,.,.,.,.,0.000,0.307,0.129,.,.,0.436,95,20,.,.,115,.,.,.,.,0.000,0.143,30.325,1.000,.,31.468,8,31,1,.,40,.,.,.,.,0.000,46.994,102.009,13.212,0.000,162.215,"5,923",739,51,0,"6,713",0.000,0.000,0.000,0.000,0.000
2018,4,PA,14716,Pennsylvania Power Co,Final,AC,0.741,1.007,0.030,0.000,1.778,84,18,1,0,103,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.037,0.000,0.000,0.037,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.006,0.082,0.000,0.000,0.088,2,5,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,0.000,1.250,0,3,0,0,3,0.000,0.000,0.000,0.000,0.000,0.747,2.376,0.030,0.000,3.153,86,27,1,0,114,0.000,0.000,0.000,0.000,0.000
2018,4,PA,14940,PECO Energy Co,Final,AC,50.560,16.290,20.580,.,87.430,"7,203",270,32,.,"7,505",.,.,.,.,0.000,.,.,.,.,0,0.440,1.180,.,.,1.620,26,27,.,.,53,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,51.000,17.470,20.580,0.000,89.050,"7,229",297,32,0,"7,558",0.000,0.000,0.000,0.000,0.000
2018,4,PA,15045,Pike County Light & Power Co,Final,AC,0.030,0.020,0.000,0.000,0.050,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.030,0.020,NM,0.000,0.050,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000
