Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Charateristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2013,4,WA,20169,Avista Corp,Final,0.363,0.219,0.000,0.000,0.582,105,23,0,0,128,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.000,0.000,0.123,16,0,0,0,16,0.000,0.000,0.000,0.000,0.000,0.042,0.017,0.000,0.000,0.059,8,1,0,0,9,0.000,0.000,0.000,0.000,0.000,0.528,0.236,0.000,0.000,0.764,129,24,0,0,153,0.000,0.000,0.000,0.000,0.000
2013,4,WI,4715,Dahlberg Light & Power Co,Final,0.009,.,.,.,0.009,2,.,.,.,2,0.312,.,.,.,0.312,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2,0.312,0.000,0.000,0.000,0.312
2013,4,WI,11479,Madison Gas & Electric Co,Final,0.239,0.452,.,.,0.691,73,25,.,.,98,11.068,5.438,.,.,16.506,0.065,0.020,.,.,0.085,4,1,.,.,5,0.762,.,.,.,0.762,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.304,0.472,0.000,0.000,0.776,77,26,0,0,103,11.830,5.438,0.000,0.000,17.268
2013,4,WI,13697,North Central Power Co Inc,Final,0.015,.,.,.,0.015,5,.,.,.,5,0.946,.,.,.,0.946,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.015,5,0,0,0,5,0.946,0.000,0.000,0.000,0.946
2013,4,WI,13815,Northwestern Wisconsin Elec Co,Final,0.011,0.013,0.000,0.000,0.024,5,2,0,0,7,0.000,0.000,0.000,0.000,0.000,0.020,0.040,0.000,0.000,0.060,1,2,0,0,3,0.000,2.339,0.000,0.000,2.339,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.031,0.053,0.000,0.000,0.084,6,4,0,0,10,0.000,2.339,0.000,0.000,2.339
2013,4,WI,20847,Wisconsin Electric Power Co,Final,1.335,1.221,0.000,0.000,2.556,222,98,0,0,320,.,.,.,.,0.000,0.232,0.435,0.000,0.000,0.667,23,31,0,0,54,.,.,.,.,0.000,0.000,0.025,0.000,0.000,0.025,0,3,0,0,3,.,.,.,.,0.000,1.567,1.681,0.000,0.000,3.248,245,132,0,0,377,0.000,0.000,0.000,0.000,0.000
2013,4,WI,20856,Wisconsin Power & Light Co,Final,0.651,1.089,.,.,1.740,135,98,.,.,233,.,.,.,.,0.000,0.210,0.574,.,.,0.784,28,29,.,.,57,.,.,.,.,0.000,0.062,6.629,.,.,6.691,2,31,.,.,33,.,.,.,.,0.000,0.923,8.292,0.000,0.000,9.215,165,158,0,0,323,0.000,0.000,0.000,0.000,0.000
2013,4,WI,20860,Wisconsin Public Service Corp,Final,0.961,0.965,.,.,1.926,207,117,.,.,324,0.000,0.000,.,.,0.000,0.421,0.511,.,.,0.932,38,15,.,.,53,0.000,0.000,.,.,0.000,0.010,0.025,.,.,0.035,1,2,.,.,3,0.000,0.000,.,.,0.000,1.392,1.501,0.000,0.000,2.893,246,134,0,0,380,0.000,0.000,0.000,0.000,0.000
2013,4,WV,733,Appalachian Power Co,Final,0.136,0.231,0.006,.,0.373,38,16,1,.,55,.,.,.,.,0.000,0.025,0.010,.,.,0.035,6,2,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.161,0.241,0.006,0.000,0.408,44,18,1,0,63,0.000,0.000,0.000,0.000,0.000
2013,4,WV,12796,Monongahela Power Co,Final,0.254,0.213,.,.,0.467,66,12,.,.,78,0.000,0.000,.,.,0.000,0.034,.,.,.,0.034,11,.,.,.,11,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.288,0.213,0.000,0.000,0.501,77,12,0,0,89,0.000,0.000,0.000,0.000,0.000
2013,4,WV,15263,The Potomac Edison Company,Final,0.913,0.040,.,.,0.953,120,7,.,.,127,0.000,0.000,.,.,0.000,0.016,0.005,.,.,0.021,7,2,.,.,9,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.929,0.045,0.000,0.000,0.974,127,9,0,0,136,0.000,0.000,0.000,0.000,0.000
2013,4,WV,20521,Wheeling Power Co,Final,0.120,0.006,.,.,0.126,12,2,.,.,14,.,.,.,.,0.000,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,0.006,0.000,0.000,0.130,14,2,0,0,16,0.000,0.000,0.000,0.000,0.000
2013,4,WY,3461,Cheyenne Light Fuel & Power Co,Final,0.053,0.034,0.000,.,0.087,16,3,0,.,19,3.237,0.352,0.000,.,3.589,0.236,0.038,0.000,.,0.274,90,5,0,.,95,17.854,0.160,0.000,.,18.014,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.289,0.072,0.000,0.000,0.361,106,8,0,0,114,21.091,0.512,0.000,0.000,21.603
2013,4,WY,8566,High Plains Power Inc,Final,0.131,0.025,0.000,0.000,0.156,22,2,0,0,24,.,.,.,0.000,0.000,0.021,0.023,0.000,0.000,0.044,5,5,0,0,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.152,0.048,0.000,0.000,0.200,27,7,0,0,34,0.000,0.000,0.000,0.000,0.000
2013,4,WY,11273,Lower Valley Energy Inc,Final,0.155,0.041,0.150,.,0.346,45,6,4,.,55,.,.,.,.,0.000,.,0.010,.,.,0.010,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.155,0.051,0.150,0.000,0.356,45,7,4,0,56,0.000,0.000,0.000,0.000,0.000
2013,4,WY,14354,PacifiCorp,Final,0.238,0.179,0.000,0.000,0.417,76,22,0,0,98,.,.,.,.,0.000,0.164,0.101,0.000,0.000,0.265,49,14,0,0,63,.,.,.,.,0.000,0.031,0.021,0.000,0.000,0.052,7,3,0,0,10,.,.,.,.,0.000,0.433,0.301,0.000,0.000,0.734,132,39,0,0,171,0.000,0.000,0.000,0.000,0.000
2013,4,WY,19156,Powder River Energy Corp,Final,0.066,0.060,.,.,0.126,12,3,.,.,15,4.570,1.620,.,.,6.190,0.028,0.010,.,.,0.038,9,1,.,.,10,0.971,0.070,.,.,1.041,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.094,0.070,0.000,0.000,0.164,21,4,0,0,25,5.541,1.690,0.000,0.000,7.231
2013,4,WY,27058,"High West Energy, Inc",Final,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,.,0.004,.,0.128,62,.,1,.,63,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,0.000,0.004,0.000,0.128,62,0,1,0,63,0.000,0.000,0.000,0.000,0.000
2013,5,AK,599,Anchorage Municipal Light and Power,Final,.,0.018,.,.,0.018,.,1,.,.,1,.,.,.,.,0.000,.,0.004,.,.,0.004,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.022,0.000,0.000,0.022,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000
2013,5,AK,3522,Chugach Electric Assn Inc,Final,.,0.015,.,.,0.015,.,3,.,.,3,.,.,.,.,0.000,.,0.008,.,.,0.008,.,3,.,.,3,.,.,.,.,0.000,.,0.195,.,.,0.195,.,1,.,.,1,.,.,.,.,0.000,0.000,0.218,0.000,0.000,0.218,0,7,0,0,7,0.000,0.000,0.000,0.000,0.000
2013,5,AK,7353,Golden Valley Elec Assn Inc,Final,0.081,0.054,0.019,.,0.154,23,6,3,.,32,2.590,0.000,0.000,.,2.590,0.005,0.005,0.000,.,0.010,2,1,0,.,3,0.000,0.000,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.086,0.059,0.019,0.000,0.164,25,7,3,0,35,2.590,0.000,0.000,0.000,2.590
2013,5,AK,11824,Matanuska Electric Assn Inc,Final,0.018,0.017,.,.,0.035,7,4,.,.,11,0.000,0.000,.,.,0.000,0.041,0.015,.,.,0.056,15,4,.,.,19,0.000,0.000,.,.,0.000,0.016,.,.,.,0.016,3,.,.,.,3,0.000,.,.,.,0.000,0.075,0.032,0.000,0.000,0.107,25,8,0,0,33,0.000,0.000,0.000,0.000,0.000
2013,5,AK,19558,Homer Electric Assn Inc,Final,0.089,0.010,.,.,0.099,21,3,.,.,24,6.708,0.232,.,.,6.940,0.114,0.020,.,.,0.134,29,4,.,.,33,1.146,0.909,.,.,2.055,0.000,0.000,.,.,0.000,0,0,.,.,0,0.000,0.000,.,.,0.000,0.203,0.030,0.000,0.000,0.233,50,7,0,0,57,7.854,1.141,0.000,0.000,8.995
2013,5,AL,195,Alabama Power Co,Final,0.179,0.197,.,.,0.376,45,14,.,.,59,10.563,13.306,.,.,23.869,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.179,0.199,0.000,0.000,0.378,45,15,0,0,60,10.563,13.306,0.000,0.000,23.869
2013,5,AR,814,Entergy Arkansas Inc,Final,0.344,0.160,.,.,0.504,87,11,.,.,98,.,.,.,.,0.000,0.002,0.054,.,.,0.056,1,3,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.346,0.214,0.000,0.000,0.560,88,14,0,0,102,0.000,0.000,0.000,0.000,0.000
2013,5,AR,817,Arkansas Valley Elec Coop Corp,Final,0.079,.,.,.,0.079,14,.,.,.,14,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.084,0.000,0.000,0.000,0.084,15,0,0,0,15,0.000,0.000,0.000,0.000,0.000
2013,5,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.150,.,.,.,0.150,38,.,.,.,38,.,.,.,.,0.000,0.015,.,.,.,0.015,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.165,0.000,0.000,0.000,0.165,40,0,0,0,40,0.000,0.000,0.000,0.000,0.000
2013,5,AR,6342,First Electric Coop Corp,Final,0.108,0.000,0.000,0.000,0.108,23,0,0,0,23,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.118,24,0,0,0,24,0.000,0.000,0.000,0.000,0.000
2013,5,AR,14063,Oklahoma Gas & Electric Co,Final,0.052,0.030,0.000,0.000,0.082,9,3,0,0,12,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.000,0.000,0.005,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.056,0.031,0.000,0.000,0.087,10,4,0,0,14,0.000,0.000,0.000,0.000,0.000
2013,5,AR,17698,Southwestern Electric Power Co,Final,0.032,0.049,0.000,0.000,0.081,11,8,0,0,19,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.004,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.032,0.053,0.000,0.000,0.085,11,10,0,0,21,0.000,0.000,0.000,0.000,0.000
2013,5,AZ,176,Ajo Improvement Co,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,1.270,.,.,1.270,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,1.270,0.000,0.000,1.270
2013,5,AZ,803,Arizona Public Service Co,Final,100.022,143.150,.,.,243.172,"17,633",797,.,.,"18,430",.,.,.,.,0.000,0.052,0.105,.,.,0.157,25,10,.,.,35,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,100.074,143.255,0.000,0.000,243.329,"17,658",807,0,0,"18,465",0.000,0.000,0.000,0.000,0.000
2013,5,AZ,12919,Morenci Water and Electric,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,1.354,.,.,1.354,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,1.354,0.000,0.000,1.354
2013,5,AZ,16572,Salt River Project,Final,32.762,11.779,1.370,0.000,45.911,"5,991",245,36,0,"6,272",.,"1,425.100",340.200,.,"1,765.300",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,32.762,11.779,1.370,0.000,45.911,"5,991",245,36,0,"6,272",0.000,"1,425.100",340.200,0.000,"1,765.300"
2013,5,AZ,19189,Trico Electric Cooperative Inc,Final,2.641,1.570,.,.,4.211,446,15,.,.,461,320.970,26.358,.,.,347.328,0.002,.,.,.,0.002,1,.,.,.,1,0.064,.,.,.,0.064,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.643,1.570,0.000,0.000,4.213,447,15,0,0,462,321.034,26.358,0.000,0.000,347.392
2013,5,AZ,19728,"UNS Electric, Inc",Final,6.205,1.491,0.320,.,8.016,781,71,8,.,860,728.218,145.369,13.630,.,887.217,0.282,0.008,.,.,0.290,94,4,.,.,98,25.981,0.000,.,.,25.981,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.487,1.499,0.320,0.000,8.306,875,75,8,0,958,754.199,145.369,13.630,0.000,913.198
2013,5,AZ,21538,"Mohave Electric Cooperative, I",Final,1.410,0.973,.,.,2.383,227,56,.,.,283,148.551,45.105,.,.,193.656,0.055,.,.,.,0.055,25,.,.,.,25,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.465,0.973,0.000,0.000,2.438,252,56,0,0,308,148.551,45.105,0.000,0.000,193.656
2013,5,AZ,24211,Tucson Electric Power Co,Final,24.877,0.623,27.687,.,53.187,"3,790",48,149,.,"3,987","2,932.473",61.514,"2,506.167",.,"5,500.154",.,.,0.024,.,0.024,.,.,1,.,1,.,.,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,24.877,0.623,27.711,0.000,53.211,"3,790",48,150,0,"3,988","2,932.473",61.514,"2,506.167",0.000,"5,500.154"
2013,5,CA,9216,Imperial Irrigation District,Final,2.762,8.996,.,.,11.758,509,90,.,.,599,35.580,19.650,.,.,55.230,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,2.130,.,.,2.130,.,5,.,.,5,.,.,.,.,0.000,2.764,11.126,0.000,0.000,13.890,510,95,0,0,605,35.580,19.650,0.000,0.000,55.230
2013,5,CA,11208,Los Angeles Department of Water & Power,Final,39.190,37.566,.,.,76.756,"8,308",464,.,.,"8,772",311.280,47.719,.,.,358.999,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,39.190,37.566,0.000,0.000,76.756,"8,308",464,0,0,"8,772",311.280,47.719,0.000,0.000,358.999
2013,5,CA,12745,Modesto Irrigation District,Final,1.422,5.355,4.639,0.000,11.416,261,46,5,0,312,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.422,5.355,4.639,0.000,11.416,261,46,5,0,312,0.000,0.000,0.000,0.000,0.000
2013,5,CA,14328,Pacific Gas & Electric Co,Final,378.036,220.301,197.105,0.000,795.442,"81,921","3,663",946,0,"86,530",.,.,.,.,0.000,0.926,0.571,2.809,0.000,4.306,144,25,32,0,201,.,.,.,.,0.000,0.158,3.795,25.349,0.000,29.302,24,20,66,0,110,.,.,.,.,0.000,379.120,224.667,225.263,0.000,829.050,"82,089","3,708","1,044",0,"86,841",0.000,0.000,0.000,0.000,0.000
2013,5,CA,14354,PacifiCorp,Final,0.680,0.952,0.430,0.000,2.062,103,19,4,0,126,.,.,.,.,0.000,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3,.,.,.,.,0.000,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2,.,.,.,.,0.000,0.692,0.957,0.430,0.000,2.079,106,21,4,0,131,0.000,0.000,0.000,0.000,0.000
2013,5,CA,14534,City of Pasadena - (CA),Final,1.406,2.954,.,.,4.360,195,21,.,.,216,129.000,38.000,.,.,167.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.406,2.954,0.000,0.000,4.360,195,21,0,0,216,129.000,38.000,0.000,0.000,167.000
2013,5,CA,16534,Sacramento Municipal Util Dist,Final,15.334,25.906,.,.,41.240,"4,637",201,.,.,"4,838",.,.,.,.,0.000,0.002,0.005,.,.,0.007,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,15.336,25.911,0.000,0.000,41.247,"4,638",202,0,0,"4,840",0.000,0.000,0.000,0.000,0.000
2013,5,CA,16609,San Diego Gas & Electric Co,Final,111.240,49.220,16.200,0.000,176.660,"23,722",693,27,0,"24,442","2,281.470",398.280,44.910,0.000,"2,724.660",0.070,0.000,0.000,0.000,0.070,25,0,0,0,25,0.000,0.000,0.000,0.000,0.000,0.000,2.130,0.000,0.000,2.130,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,111.310,51.350,16.200,0.000,178.860,"23,747",695,27,0,"24,469","2,281.470",398.280,44.910,0.000,"2,724.660"
2013,5,CA,17609,Southern California Edison Co,Final,237.715,132.390,127.179,0.000,497.284,"49,611","2,379",295,0,"52,285",0.000,0.000,0.000,0.000,0.000,2.482,1.554,3.195,0.000,7.231,294,16,9,0,319,0.000,0.000,0.000,0.000,0.000,0.714,3.089,23.389,0.000,27.192,81,12,35,0,128,0.000,0.000,0.000,0.000,0.000,240.911,137.033,153.763,0.000,531.707,"49,986","2,407",339,0,"52,732",0.000,0.000,0.000,0.000,0.000
